"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"220006","Total number of national feature films produced","ISR","Israel","2011","2011",26,,
"220006","Total number of national feature films produced","ISR","Israel","2012","2012",40,,
"220006","Total number of national feature films produced","ISR","Israel","2013","2013",55,,
"220006","Total number of national feature films produced","ISR","Israel","2014","2014",32,"‡","UIS Estimation"
"220006","Total number of national feature films produced","ISR","Israel","2015","2015",32,"‡","UIS Estimation"
"220006","Total number of national feature films produced","ISR","Israel","2016","2016",30,"‡","UIS Estimation"
"220006","Total number of national feature films produced","ISR","Israel","2017","2017",28,"‡","UIS Estimation"
"220006","Total number of national feature films produced","KAZ","Kazakhstan","2012","2012",30,,
"220006","Total number of national feature films produced","KAZ","Kazakhstan","2013","2013",35,,
"220006","Total number of national feature films produced","KAZ","Kazakhstan","2014","2014",11,"‡","UIS Estimation"
"220006","Total number of national feature films produced","KAZ","Kazakhstan","2015","2015",16,"‡","UIS Estimation"
"220006","Total number of national feature films produced","KAZ","Kazakhstan","2016","2016",29,,
"220006","Total number of national feature films produced","KAZ","Kazakhstan","2017","2017",74,,
"220006","Total number of national feature films produced","KGZ","Kyrgyzstan","2011","2011",,"n","Magnitude nil or negligible"
"220006","Total number of national feature films produced","KGZ","Kyrgyzstan","2012","2012",1,,
"220006","Total number of national feature films produced","KGZ","Kyrgyzstan","2013","2013",2,,
"220006","Total number of national feature films produced","KGZ","Kyrgyzstan","2016","2016",2,,
"220006","Total number of national feature films produced","KGZ","Kyrgyzstan","2017","2017",1,,
"220006","Total number of national feature films produced","LAO","Lao People's Democratic Republic","2011","2011",,"n","Magnitude nil or negligible"
"220006","Total number of national feature films produced","LAO","Lao People's Democratic Republic","2012","2012",4,,
"220006","Total number of national feature films produced","LAO","Lao People's Democratic Republic","2013","2013",2,,
"220006","Total number of national feature films produced","LAO","Lao People's Democratic Republic","2014","2014",4,,
"220006","Total number of national feature films produced","LAO","Lao People's Democratic Republic","2015","2015",5,,
"220006","Total number of national feature films produced","LAO","Lao People's Democratic Republic","2016","2016",5,,
"220006","Total number of national feature films produced","LAO","Lao People's Democratic Republic","2017","2017",6,,
"220006","Total number of national feature films produced","LVA","Latvia","2011","2011",6,,
"220006","Total number of national feature films produced","LVA","Latvia","2012","2012",11,,
"220006","Total number of national feature films produced","LVA","Latvia","2013","2013",10,,
"220006","Total number of national feature films produced","LVA","Latvia","2014","2014",22,,
"220006","Total number of national feature films produced","LVA","Latvia","2015","2015",17,,
"220006","Total number of national feature films produced","LVA","Latvia","2016","2016",20,,
"220006","Total number of national feature films produced","LVA","Latvia","2017","2017",21,,
"220006","Total number of national feature films produced","LBN","Lebanon","2011","2011",14,,
"220006","Total number of national feature films produced","LBN","Lebanon","2012","2012",7,"‡","UIS Estimation"
"220006","Total number of national feature films produced","LBN","Lebanon","2013","2013",15,"‡","UIS Estimation"
"220006","Total number of national feature films produced","LBN","Lebanon","2014","2014",12,"‡","UIS Estimation"
"220006","Total number of national feature films produced","LBN","Lebanon","2015","2015",15,"‡","UIS Estimation"
"220006","Total number of national feature films produced","LTU","Lithuania","2011","2011",2,,
"220006","Total number of national feature films produced","LTU","Lithuania","2012","2012",6,,
"220006","Total number of national feature films produced","LTU","Lithuania","2013","2013",15,,
"220006","Total number of national feature films produced","LTU","Lithuania","2014","2014",15,,
"220006","Total number of national feature films produced","LTU","Lithuania","2015","2015",9,,
"220006","Total number of national feature films produced","LTU","Lithuania","2016","2016",13,,
"220006","Total number of national feature films produced","LTU","Lithuania","2017","2017",11,,
"220006","Total number of national feature films produced","MKD","North Macedonia","2011","2011",12,,
"220006","Total number of national feature films produced","MKD","North Macedonia","2012","2012",10,"‡","UIS Estimation"
"220006","Total number of national feature films produced","MKD","North Macedonia","2013","2013",3,"‡","UIS Estimation"
"220006","Total number of national feature films produced","MKD","North Macedonia","2014","2014",7,,
"220006","Total number of national feature films produced","MKD","North Macedonia","2015","2015",10,,
"220006","Total number of national feature films produced","MKD","North Macedonia","2016","2016",11,,
"220006","Total number of national feature films produced","MKD","North Macedonia","2017","2017",8,,
"220006","Total number of national feature films produced","MDG","Madagascar","2014","2014",51,,
"220006","Total number of national feature films produced","MDG","Madagascar","2015","2015",36,,
"220006","Total number of national feature films produced","MDG","Madagascar","2016","2016",14,,
"220006","Total number of national feature films produced","MDG","Madagascar","2017","2017",12,,
"220006","Total number of national feature films produced","MYS","Malaysia","2011","2011",49,"‡","UIS Estimation"
"220006","Total number of national feature films produced","MYS","Malaysia","2012","2012",76,"‡","UIS Estimation"
"220006","Total number of national feature films produced","MYS","Malaysia","2013","2013",71,"‡","UIS Estimation"
"220006","Total number of national feature films produced","MYS","Malaysia","2014","2014",81,"‡","UIS Estimation"
"220006","Total number of national feature films produced","MYS","Malaysia","2015","2015",80,"‡","UIS Estimation"
"220006","Total number of national feature films produced","MYS","Malaysia","2016","2016",110,,
"220006","Total number of national feature films produced","MYS","Malaysia","2017","2017",85,,
"220006","Total number of national feature films produced","MLI","Mali","2011","2011",1,,
"220006","Total number of national feature films produced","MLI","Mali","2016","2016",,"n","Magnitude nil or negligible"
